Generacion tiempo_crossover tiempo_mutation tiempo_lso N1 N2 Fitness
G792 1.5138945579528809 1.5219595432281494 2.894230842590332 [0, 18, 39, 36, 4, 28, 14, 0, 10, 8, 11, 7, 0, 21, 32, 29, 17, 0, 6, 23, 34, 20, 26, 25, 0, 16, 30, 0, 1, 3, 5, 31, 0, 2, 15, 19, 0, 27, 13, 9, 38, 35, 37, 12, 0, 22, 33, 40, 24, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6611937.836766676
G793 1.506058931350708 1.521843671798706 2.917198896408081 [0, 18, 39, 36, 4, 28, 14, 0, 10, 8, 11, 7, 0, 21, 32, 29, 17, 0, 6, 23, 34, 20, 26, 25, 0, 16, 30, 0, 1, 3, 5, 31, 0, 2, 15, 19, 0, 27, 13, 9, 38, 35, 37, 12, 0, 22, 33, 40, 24, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6611937.836766676
G794 1.5219299793243408 1.5299086570739746 2.872209072113037 [0, 18, 39, 36, 4, 28, 14, 0, 10, 8, 11, 7, 0, 21, 32, 29, 17, 0, 6, 23, 34, 20, 26, 25, 0, 16, 30, 0, 1, 3, 5, 31, 0, 2, 15, 19, 0, 27, 13, 9, 38, 35, 37, 12, 0, 22, 33, 40, 24, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6611937.836766676
G795 1.5029792785644531 1.5309042930603027 2.8568201065063477 [0, 18, 39, 36, 4, 28, 14, 0, 10, 8, 11, 7, 0, 21, 32, 29, 17, 0, 23, 6, 34, 20, 26, 25, 0, 16, 30, 0, 1, 3, 5, 31, 0, 2, 15, 19, 0, 27, 13, 9, 38, 35, 37, 12, 0, 22, 33, 40, 24, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6611824.985640022
G796 1.4989609718322754 1.5040085315704346 2.8693270683288574 [0, 10, 14, 28, 4, 36, 39, 0, 18, 8, 11, 7, 0, 21, 32, 29, 17, 0, 23, 6, 34, 20, 26, 25, 0, 16, 30, 0, 1, 3, 5, 31, 0, 2, 15, 19, 0, 27, 13, 9, 38, 35, 37, 12, 0, 22, 33, 40, 24, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6516694.056759168
G797 1.4880216121673584 1.5029797554016113 2.8802974224090576 [0, 10, 14, 28, 4, 36, 39, 0, 18, 8, 11, 7, 0, 21, 32, 17, 29, 0, 23, 6, 34, 20, 26, 25, 0, 16, 30, 0, 1, 3, 5, 31, 0, 2, 15, 19, 0, 27, 13, 9, 38, 35, 37, 12, 0, 22, 33, 40, 24, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6387029.1902012145
G798 1.4889869689941406 1.514948844909668 2.8833234310150146 [0, 10, 14, 28, 4, 39, 36, 0, 18, 8, 11, 7, 0, 21, 32, 17, 29, 0, 23, 6, 34, 20, 26, 25, 0, 16, 30, 0, 1, 3, 5, 31, 0, 2, 15, 19, 0, 27, 13, 9, 38, 35, 37, 12, 0, 22, 33, 40, 24, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6360602.206244584
G799 1.503976821899414 1.5090203285217285 2.8892204761505127 [0, 23, 17, 34, 5, 14, 9, 37, 0, 22, 1, 40, 25, 0, 7, 27, 36, 39, 29, 0, 38, 33, 20, 8, 0, 2, 10, 0, 35, 32, 13, 16, 4, 15, 0, 28, 26, 6, 0, 24, 3, 12, 19, 18, 0, 31, 30, 21, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6428340.465051682
G800 1.515915870666504 1.5299072265625 2.9132111072540283 [0, 23, 17, 34, 5, 14, 9, 37, 0, 22, 1, 40, 25, 0, 7, 27, 36, 39, 29, 0, 38, 33, 20, 8, 0, 2, 10, 0, 35, 32, 13, 16, 4, 15, 0, 28, 26, 6, 0, 24, 3, 12, 19, 18, 0, 31, 30, 21, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6428340.465051682
G801 1.5089335441589355 1.5329005718231201 2.9017481803894043 [0, 23, 17, 34, 5, 14, 9, 37, 0, 22, 1, 40, 25, 0, 7, 27, 36, 39, 29, 0, 38, 33, 20, 8, 0, 2, 10, 0, 35, 32, 13, 16, 4, 15, 0, 28, 26, 6, 0, 24, 3, 12, 19, 18, 0, 31, 30, 21, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6428340.465051682
G802 1.516942024230957 1.5199365615844727 2.9062585830688477 [0, 23, 17, 34, 5, 14, 9, 37, 0, 22, 1, 40, 25, 0, 7, 27, 36, 39, 29, 0, 38, 33, 20, 8, 0, 2, 10, 0, 35, 32, 13, 16, 4, 15, 0, 28, 26, 6, 0, 24, 3, 12, 19, 18, 0, 31, 30, 21, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6428340.465051682
G803 1.5119571685791016 1.5189685821533203 2.9012415409088135 [0, 35, 37, 20, 14, 34, 30, 22, 0, 18, 21, 27, 0, 16, 23, 33, 3, 0, 6, 31, 5, 2, 0, 26, 12, 0, 7, 11, 32, 17, 13, 38, 24, 0, 15, 1, 39, 0, 29, 19, 4, 28, 10, 25, 0, 36, 9, 40, 8, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6225659.820356906
G804 1.4959237575531006 1.5169141292572021 2.8643386363983154 [0, 35, 37, 20, 14, 34, 30, 22, 0, 18, 21, 27, 0, 16, 23, 33, 3, 0, 6, 5, 31, 2, 0, 26, 12, 0, 7, 11, 32, 17, 13, 38, 24, 0, 15, 1, 39, 0, 29, 19, 4, 28, 10, 25, 0, 36, 9, 40, 8, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6209627.21296311
G805 1.4940054416656494 1.5159766674041748 2.861316204071045 [0, 35, 37, 20, 14, 34, 30, 22, 0, 18, 21, 27, 0, 16, 23, 33, 3, 0, 6, 5, 31, 2, 0, 26, 12, 0, 7, 11, 32, 17, 13, 38, 24, 0, 15, 1, 39, 0, 29, 19, 4, 28, 10, 25, 0, 36, 9, 40, 8, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6209627.21296311
G806 1.5193898677825928 1.5538761615753174 2.867302417755127 [0, 35, 37, 20, 14, 34, 30, 22, 0, 18, 21, 27, 0, 16, 23, 33, 3, 0, 6, 5, 31, 2, 0, 26, 12, 0, 7, 11, 32, 17, 13, 38, 24, 0, 15, 1, 39, 0, 29, 19, 4, 28, 10, 25, 0, 36, 9, 40, 8, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6209627.21296311
G807 1.5049736499786377 1.50508713722229 2.9032394886016846 [0, 1, 38, 9, 40, 31, 35, 0, 25, 30, 21, 8, 27, 0, 18, 3, 24, 28, 0, 29, 11, 22, 19, 14, 0, 4, 26, 0, 16, 34, 15, 32, 2, 17, 0, 20, 23, 13, 36, 0, 37, 6, 5, 33, 12, 0, 7, 39, 10, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6646959.20034844
G808 1.5049753189086914 1.5229387283325195 2.9092085361480713 [0, 11, 35, 3, 33, 29, 36, 0, 30, 20, 24, 5, 0, 19, 10, 9, 31, 0, 17, 39, 6, 26, 27, 0, 7, 15, 21, 0, 2, 37, 14, 12, 22, 28, 0, 8, 23, 34, 16, 0, 18, 13, 40, 32, 38, 4, 0, 25, 1, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6646662.26568115
G809 1.5089631080627441 1.5299103260040283 2.9022698402404785 [0, 10, 16, 38, 33, 19, 0, 35, 26, 18, 12, 0, 27, 21, 31, 36, 0, 8, 25, 9, 23, 28, 6, 0, 17, 5, 24, 0, 1, 22, 11, 7, 30, 40, 0, 20, 39, 34, 29, 0, 37, 2, 13, 3, 14, 0, 32, 4, 15, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6700638.273746222
G810 1.5069670677185059 1.530879259109497 2.895256519317627 [0, 10, 16, 38, 33, 19, 0, 35, 26, 18, 12, 0, 27, 21, 31, 36, 0, 8, 25, 9, 23, 28, 6, 0, 17, 5, 24, 0, 1, 22, 11, 7, 30, 40, 0, 20, 39, 34, 29, 0, 37, 2, 13, 3, 14, 0, 32, 4, 15, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6700638.273746222
G811 1.5109927654266357 1.5149459838867188 2.893232822418213 [0, 11, 35, 3, 33, 29, 30, 0, 36, 20, 24, 5, 19, 0, 10, 9, 31, 7, 0, 27, 6, 26, 39, 17, 0, 15, 21, 0, 2, 37, 14, 12, 22, 28, 0, 8, 23, 34, 16, 0, 18, 13, 40, 32, 38, 4, 0, 25, 1, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6671658.115291622
G812 1.5109584331512451 1.534895658493042 2.8962173461914062 [0, 10, 16, 38, 33, 19, 0, 35, 26, 18, 12, 0, 27, 21, 31, 36, 0, 8, 25, 9, 23, 28, 17, 0, 6, 5, 24, 0, 1, 22, 11, 7, 30, 40, 0, 20, 39, 34, 29, 0, 37, 2, 13, 3, 14, 0, 32, 4, 15, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6698420.265437065
G813 1.4969658851623535 1.5050067901611328 2.8832836151123047 [0, 35, 37, 13, 38, 19, 29, 11, 0, 27, 15, 31, 1, 23, 0, 18, 14, 8, 4, 9, 0, 6, 26, 20, 17, 34, 40, 0, 10, 3, 25, 0, 24, 21, 28, 16, 22, 0, 7, 5, 30, 0, 32, 2, 36, 33, 0, 12, 39, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6770135.409776232
G814 1.482036828994751 1.514948844909668 2.879699945449829 [0, 35, 37, 13, 38, 19, 29, 11, 0, 27, 15, 31, 1, 23, 0, 18, 14, 8, 4, 9, 0, 6, 26, 20, 17, 34, 40, 0, 10, 3, 25, 0, 21, 24, 28, 16, 22, 0, 7, 5, 30, 0, 32, 2, 36, 33, 0, 12, 39, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6465676.567439856
G815 1.5129497051239014 1.5308809280395508 2.8992807865142822 [0, 24, 40, 36, 34, 33, 13, 27, 0, 15, 37, 6, 30, 38, 29, 0, 19, 12, 3, 26, 0, 2, 4, 28, 14, 0, 39, 8, 22, 0, 7, 32, 31, 9, 23, 20, 0, 18, 17, 16, 0, 5, 21, 25, 1, 0, 10, 11, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6671190.592006054
G816 1.524890422821045 1.5199618339538574 2.9176766872406006 [0, 18, 33, 38, 14, 9, 22, 0, 24, 4, 26, 6, 8, 0, 5, 19, 15, 12, 0, 17, 16, 20, 28, 27, 0, 36, 34, 25, 11, 7, 0, 29, 21, 23, 3, 1, 0, 2, 32, 0, 30, 39, 40, 31, 13, 0, 10, 37, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6343627.882594148
G817 1.5149471759796143 1.5179407596588135 2.9052655696868896 [0, 18, 33, 38, 14, 9, 22, 0, 24, 4, 26, 6, 8, 0, 5, 19, 15, 12, 0, 17, 16, 20, 28, 27, 0, 36, 34, 25, 11, 7, 0, 29, 21, 23, 3, 1, 0, 2, 32, 0, 30, 39, 40, 31, 13, 0, 10, 37, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6343627.882594148
G818 1.5119876861572266 1.5189061164855957 2.9041621685028076 [0, 18, 33, 38, 14, 9, 22, 0, 24, 4, 26, 6, 8, 0, 5, 19, 15, 12, 0, 17, 16, 20, 28, 27, 0, 36, 34, 25, 11, 7, 0, 29, 21, 23, 3, 1, 0, 2, 32, 0, 30, 39, 40, 13, 31, 0, 10, 37, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6332375.971485694
G819 1.525918960571289 1.5219306945800781 2.9122440814971924 [0, 18, 33, 38, 14, 9, 22, 0, 24, 4, 26, 6, 8, 0, 5, 19, 15, 12, 0, 17, 16, 20, 28, 27, 0, 36, 34, 25, 11, 7, 0, 29, 21, 23, 3, 1, 0, 2, 32, 0, 30, 39, 40, 13, 31, 0, 10, 37, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6332375.971485694
G820 1.5180141925811768 1.5448267459869385 2.9081907272338867 [0, 18, 33, 38, 14, 9, 22, 0, 24, 4, 26, 6, 8, 0, 5, 19, 15, 12, 0, 17, 16, 20, 28, 27, 0, 36, 34, 25, 11, 7, 0, 29, 21, 23, 3, 1, 0, 2, 32, 0, 30, 39, 40, 13, 31, 0, 10, 37, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6332375.971485694
G821 1.515944480895996 1.5268850326538086 2.9241816997528076 [0, 18, 33, 14, 38, 9, 22, 0, 24, 4, 26, 6, 8, 0, 5, 19, 15, 12, 0, 17, 16, 20, 28, 27, 0, 36, 34, 25, 11, 7, 0, 29, 21, 23, 3, 1, 0, 2, 32, 0, 30, 39, 40, 13, 31, 0, 10, 37, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6277874.317078153
G822 1.5129237174987793 1.5209317207336426 2.8982813358306885 [0, 18, 33, 14, 38, 9, 22, 0, 24, 4, 26, 6, 8, 0, 5, 19, 15, 12, 0, 17, 16, 20, 28, 27, 0, 36, 34, 25, 11, 7, 0, 29, 21, 23, 3, 1, 0, 2, 32, 0, 30, 39, 40, 13, 31, 0, 10, 37, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6277874.317078153
G823 1.512984275817871 1.520932912826538 2.9022090435028076 [0, 15, 1, 16, 31, 5, 0, 40, 20, 24, 11, 12, 0, 28, 4, 34, 17, 21, 0, 30, 36, 32, 2, 0, 25, 33, 19, 0, 10, 13, 39, 9, 14, 27, 0, 18, 29, 23, 38, 0, 6, 8, 26, 3, 37, 7, 0, 22, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6569032.435396438
G824 1.5149130821228027 1.5249524116516113 2.9052467346191406 [0, 22, 31, 23, 39, 14, 6, 11, 0, 19, 18, 29, 27, 0, 32, 20, 36, 5, 34, 0, 40, 4, 24, 3, 0, 35, 15, 12, 37, 0, 33, 28, 10, 30, 26, 0, 1, 9, 13, 0, 2, 38, 16, 25, 17, 8, 0, 21, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6552019.938192016
G825 1.5139527320861816 1.5358929634094238 2.9072556495666504 [0, 22, 31, 23, 39, 16, 38, 0, 2, 13, 9, 0, 1, 26, 30, 0, 10, 28, 33, 37, 0, 12, 15, 35, 0, 3, 24, 4, 40, 34, 5, 0, 36, 20, 32, 0, 27, 29, 18, 19, 11, 6, 14, 0, 25, 17, 8, 21, 0, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2, 2] 6591906.210397547
G826 1.502051591873169 1.5049455165863037 2.8862814903259277 [0, 22, 31, 23, 39, 16, 38, 0, 2, 13, 9, 0, 1, 26, 30, 0, 10, 28, 33, 37, 0, 12, 15, 35, 0, 3, 24, 4, 40, 34, 5, 0, 36, 20, 32, 0, 27, 29, 18, 19, 11, 6, 14, 0, 25, 17, 8, 21, 0, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2, 2] 6591906.210397547
G827 1.495032548904419 1.5119564533233643 2.879300355911255 [0, 22, 31, 23, 39, 16, 38, 0, 2, 13, 9, 0, 1, 26, 30, 0, 10, 28, 33, 37, 0, 12, 15, 35, 0, 3, 24, 4, 40, 34, 5, 0, 36, 32, 20, 0, 27, 29, 18, 19, 11, 6, 14, 0, 25, 17, 8, 21, 0, 7, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2, 2] 6509382.782374962
G828 1.5069644451141357 1.5328738689422607 2.9231832027435303 [0, 10, 14, 39, 38, 6, 8, 0, 1, 3, 12, 17, 0, 28, 37, 31, 30, 9, 0, 25, 18, 36, 26, 34, 11, 0, 27, 21, 7, 0, 35, 23, 4, 22, 29, 2, 0, 24, 20, 40, 0, 32, 5, 13, 33, 16, 0, 19, 15, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6589959.287617063
G829 1.509993553161621 1.512923240661621 2.894292116165161 [0, 22, 18, 12, 20, 16, 36, 0, 15, 6, 38, 4, 37, 25, 0, 21, 14, 10, 0, 19, 29, 3, 33, 0, 28, 24, 31, 34, 0, 9, 26, 23, 17, 39, 40, 0, 13, 32, 8, 0, 1, 2, 5, 35, 11, 0, 27, 7, 30, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6420718.7551307045
G830 1.4999885559082031 1.5288054943084717 2.8783342838287354 [0, 22, 18, 12, 20, 16, 34, 15, 0, 6, 38, 4, 37, 25, 0, 21, 14, 10, 0, 19, 29, 3, 33, 0, 9, 23, 28, 36, 0, 1, 5, 26, 17, 39, 0, 40, 13, 32, 0, 8, 31, 2, 24, 35, 11, 0, 27, 7, 30, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6472857.201015423
G831 1.5039479732513428 1.4940288066864014 2.886291742324829 [0, 22, 18, 12, 20, 16, 34, 15, 0, 6, 38, 4, 37, 25, 0, 21, 14, 10, 29, 0, 19, 3, 26, 5, 0, 1, 36, 28, 0, 23, 9, 33, 17, 39, 40, 0, 13, 32, 8, 0, 31, 2, 24, 35, 11, 27, 0, 7, 30, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6328267.325700661
G832 1.5129542350769043 1.513951301574707 2.9002702236175537 [0, 22, 18, 12, 20, 16, 34, 15, 0, 6, 38, 4, 37, 25, 0, 21, 14, 10, 29, 0, 19, 3, 26, 5, 0, 1, 28, 36, 0, 23, 9, 33, 17, 39, 40, 0, 13, 32, 8, 0, 31, 2, 24, 35, 11, 27, 0, 7, 30, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6321361.068350417
G833 1.5528473854064941 1.5399134159088135 2.913179636001587 [0, 10, 14, 38, 39, 6, 8, 0, 1, 3, 12, 17, 0, 28, 37, 31, 30, 9, 0, 25, 18, 36, 26, 34, 11, 0, 2, 40, 20, 0, 24, 32, 5, 13, 33, 0, 22, 4, 23, 35, 0, 7, 21, 19, 15, 29, 0, 16, 27, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6647285.820078932
G834 1.5119259357452393 1.5249221324920654 2.891298294067383 [0, 12, 28, 32, 40, 30, 16, 0, 34, 39, 9, 36, 24, 0, 29, 27, 19, 25, 11, 0, 1, 33, 21, 0, 17, 2, 15, 0, 7, 3, 37, 4, 8, 0, 26, 35, 18, 0, 23, 13, 31, 6, 38, 10, 0, 22, 5, 20, 14, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6668886.474641565
G835 1.5119543075561523 1.534895658493042 2.896256923675537 [0, 27, 12, 8, 30, 21, 22, 0, 16, 3, 9, 1, 0, 34, 6, 28, 20, 4, 0, 39, 2, 38, 31, 0, 7, 26, 23, 0, 5, 32, 24, 40, 13, 29, 0, 37, 19, 11, 0, 18, 35, 14, 36, 33, 25, 0, 10, 15, 17, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6520895.0204945
G836 1.5199341773986816 1.52791428565979 2.9102189540863037 [0, 7, 16, 3, 28, 34, 0, 2, 33, 25, 15, 0, 6, 8, 4, 31, 13, 0, 24, 26, 9, 23, 37, 0, 21, 11, 35, 0, 18, 19, 5, 30, 27, 22, 0, 1, 38, 39, 0, 14, 10, 17, 32, 20, 40, 0, 29, 36, 12, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6595690.156215997
G837 1.4950659275054932 1.5159144401550293 2.898196220397949 [0, 33, 4, 31, 8, 25, 0, 10, 1, 2, 0, 27, 19, 21, 30, 11, 0, 7, 26, 12, 37, 0, 18, 5, 0, 39, 3, 28, 24, 17, 35, 0, 9, 38, 40, 29, 0, 6, 20, 14, 13, 23, 16, 34, 22, 0, 32, 36, 15, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6390741.844790007
G838 1.5169448852539062 1.5279440879821777 2.895256996154785 [0, 33, 4, 31, 8, 25, 0, 10, 1, 2, 0, 27, 19, 21, 30, 11, 0, 7, 26, 12, 37, 0, 18, 5, 0, 39, 3, 28, 24, 17, 35, 0, 9, 38, 40, 29, 0, 6, 20, 14, 13, 16, 23, 34, 22, 0, 32, 36, 15, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6381275.868870728
G839 1.5030114650726318 1.5109279155731201 2.898399829864502 [0, 33, 4, 31, 8, 25, 0, 10, 1, 2, 0, 27, 19, 21, 30, 11, 0, 7, 26, 37, 12, 0, 18, 5, 0, 39, 3, 28, 24, 17, 35, 0, 9, 38, 40, 29, 0, 6, 20, 14, 13, 16, 23, 34, 22, 0, 32, 36, 15, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6323479.097150776
G840 1.5029819011688232 1.5289428234100342 2.88624906539917 [0, 22, 27, 21, 31, 33, 0, 26, 25, 23, 6, 32, 0, 29, 35, 14, 28, 37, 0, 1, 18, 24, 0, 10, 7, 15, 0, 30, 36, 38, 12, 17, 19, 0, 2, 40, 0, 39, 13, 5, 20, 9, 16, 0, 11, 4, 3, 8, 34, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6632138.020687841
G841 1.4979939460754395 1.5249223709106445 2.9071948528289795 [0, 31, 34, 13, 32, 24, 16, 0, 22, 28, 3, 38, 26, 0, 1, 23, 14, 37, 17, 0, 33, 20, 35, 11, 0, 10, 29, 39, 0, 6, 18, 12, 19, 15, 0, 21, 25, 7, 0, 27, 36, 2, 9, 5, 8, 0, 30, 40, 4, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6382631.156616596
G842 1.5118961334228516 1.5179328918457031 2.880272388458252 [0, 31, 34, 13, 32, 24, 16, 0, 22, 28, 3, 38, 26, 0, 1, 23, 14, 37, 17, 0, 33, 20, 35, 11, 0, 10, 29, 39, 0, 6, 18, 12, 19, 15, 0, 21, 25, 7, 0, 27, 36, 2, 9, 5, 8, 0, 30, 40, 4, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6382631.156616596
G843 1.5159461498260498 1.5079975128173828 2.891263008117676 [0, 31, 34, 13, 32, 24, 16, 0, 22, 28, 3, 38, 26, 0, 1, 23, 14, 37, 17, 0, 33, 20, 35, 11, 0, 10, 29, 39, 0, 6, 18, 12, 19, 15, 0, 21, 25, 7, 0, 27, 36, 2, 9, 5, 8, 0, 30, 40, 4, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6382631.156616596
G844 1.5059411525726318 1.509962558746338 2.8932623863220215 [0, 31, 34, 13, 32, 24, 16, 0, 22, 28, 3, 38, 26, 0, 1, 23, 14, 37, 17, 0, 33, 20, 35, 11, 0, 10, 39, 29, 0, 6, 18, 12, 19, 15, 0, 21, 25, 0, 5, 9, 2, 36, 27, 0, 7, 8, 30, 40, 4, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6411916.234108344
G845 1.5079689025878906 1.5119566917419434 2.896253824234009 [0, 31, 34, 13, 32, 24, 16, 0, 22, 28, 3, 38, 26, 0, 1, 23, 14, 37, 17, 0, 33, 20, 35, 11, 0, 10, 39, 29, 0, 6, 18, 12, 19, 15, 0, 21, 25, 0, 5, 9, 2, 36, 27, 0, 7, 8, 30, 40, 4, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6411916.234108344
G846 1.5019855499267578 1.501509428024292 2.8692595958709717 [0, 27, 19, 31, 38, 5, 20, 0, 35, 21, 6, 9, 0, 2, 37, 14, 16, 0, 10, 18, 12, 0, 33, 23, 8, 0, 4, 32, 28, 3, 29, 25, 0, 17, 1, 7, 0, 22, 13, 40, 39, 36, 30, 24, 0, 26, 15, 34, 11, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6659000.586358302
G847 1.5039443969726562 1.520932912826538 2.897252082824707 [0, 35, 12, 17, 1, 29, 11, 0, 2, 37, 5, 0, 26, 24, 9, 32, 0, 27, 40, 13, 23, 33, 0, 16, 10, 0, 18, 14, 3, 38, 4, 39, 0, 19, 15, 30, 0, 21, 36, 34, 8, 31, 25, 0, 22, 7, 28, 20, 6, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6310355.830422018
G848 1.500014305114746 1.5109038352966309 2.896254777908325 [0, 35, 12, 17, 1, 29, 11, 0, 2, 37, 5, 0, 26, 24, 9, 32, 0, 27, 40, 13, 23, 33, 0, 16, 10, 0, 18, 14, 3, 38, 4, 39, 0, 19, 15, 30, 0, 21, 36, 34, 8, 31, 25, 0, 22, 7, 28, 20, 6, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6310355.830422018
G849 1.5029807090759277 1.508965015411377 2.893263101577759 [0, 35, 12, 17, 1, 29, 11, 0, 2, 37, 5, 0, 26, 24, 9, 32, 0, 27, 40, 13, 20, 28, 0, 7, 22, 25, 0, 31, 8, 34, 36, 21, 30, 15, 0, 19, 39, 4, 0, 38, 3, 14, 18, 10, 0, 16, 33, 23, 6, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6292400.4218040705
G850 1.512984037399292 1.5298771858215332 2.9002456665039062 [0, 36, 33, 21, 29, 12, 0, 32, 38, 13, 2, 0, 16, 37, 6, 17, 0, 1, 19, 7, 11, 0, 35, 25, 20, 23, 0, 10, 26, 5, 9, 8, 0, 22, 24, 30, 27, 0, 14, 15, 39, 40, 31, 4, 0, 18, 34, 3, 28, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6606224.321619159
G851 1.5169432163238525 1.515977144241333 2.9071943759918213 [0, 19, 18, 25, 30, 26, 24, 0, 39, 35, 17, 5, 0, 40, 2, 34, 23, 20, 11, 0, 32, 9, 16, 14, 15, 0, 29, 6, 7, 0, 10, 37, 8, 1, 27, 0, 22, 12, 0, 21, 33, 38, 13, 28, 0, 3, 4, 31, 36, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6396152.8079753695
G852 1.5069711208343506 1.5089635848999023 2.878767490386963 [0, 19, 18, 25, 30, 26, 24, 0, 39, 35, 17, 5, 0, 40, 2, 34, 23, 20, 11, 0, 32, 9, 16, 14, 15, 0, 29, 6, 7, 0, 10, 37, 8, 1, 27, 0, 22, 12, 0, 21, 33, 38, 13, 28, 0, 3, 4, 31, 36, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6396152.8079753695
G853 1.4899849891662598 1.5079941749572754 2.880270481109619 [0, 36, 9, 34, 23, 28, 33, 0, 12, 24, 26, 38, 15, 0, 21, 19, 3, 14, 0, 16, 32, 17, 0, 2, 4, 0, 18, 10, 5, 31, 22, 0, 11, 7, 13, 0, 39, 40, 6, 27, 25, 37, 30, 0, 29, 20, 8, 1, 35, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6561436.424812521
G854 1.5000226497650146 1.4909799098968506 2.8583552837371826 [0, 27, 7, 12, 10, 29, 0, 35, 39, 31, 4, 0, 28, 36, 30, 3, 17, 11, 0, 15, 5, 40, 8, 32, 0, 9, 33, 34, 0, 26, 14, 25, 16, 38, 13, 0, 1, 22, 0, 21, 19, 23, 24, 2, 0, 18, 20, 6, 37, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6420319.450771507
G855 1.505971908569336 1.5239574909210205 2.891235589981079 [0, 27, 7, 12, 10, 29, 0, 35, 39, 31, 4, 0, 28, 36, 30, 3, 17, 11, 0, 15, 5, 40, 8, 32, 0, 33, 9, 34, 0, 26, 14, 25, 16, 38, 13, 0, 1, 22, 0, 21, 19, 23, 24, 2, 0, 18, 20, 6, 37, 0] [3, 2, 2, 2, 1, 3, 1, 3, 2] 6410328.019390937
